userId,productId,viewedAt,duration,source
USR00428,PRD01099,2022-03-30,120,homepage
USR00428,PRD02315,2023-01-31,283,homepage
USR00428,PRD00495,2022-04-10,43,homepage
USR00429,PRD00734,2025-05-04,323,email
USR00429,PRD00705,2024-07-30,208,social
USR00429,PRD00077,2021-01-21,389,email
USR00429,PRD00757,2023-11-16,166,recommendation
USR00429,PRD00693,2025-09-18,299,ad
USR00429,PRD01053,2022-01-09,216,homepage
USR00430,PRD02663,2021-06-26,217,homepage
USR00430,PRD01855,2023-09-17,220,recommendation
USR00431,PRD00495,2023-06-19,450,direct
USR00431,PRD02369,2023-07-22,583,email
USR00431,PRD00210,2025-11-11,574,direct
USR00432,PRD01494,2021-12-06,148,search
USR00432,PRD01345,2024-03-19,496,ad
USR00432,PRD02455,2023-12-17,549,recommendation
USR00432,PRD02745,2025-02-18,380,recommendation
USR00432,PRD01245,2021-11-28,492,direct
USR00433,PRD00016,2022-12-12,534,search
USR00433,PRD01684,2022-04-22,14,social
USR00433,PRD00310,2024-07-29,538,ad
USR00433,PRD00936,2021-12-31,540,search
USR00434,PRD02345,2022-10-29,474,homepage
USR00434,PRD01769,2023-07-05,444,direct
USR00434,PRD02117,2023-09-11,587,social
USR00434,PRD01904,2023-04-05,41,recommendation
USR00434,PRD02476,2021-07-06,143,direct
USR00434,PRD01850,2024-03-05,511,ad
USR00435,PRD02051,2024-02-01,152,recommendation
USR00435,PRD01757,2022-02-13,360,social
USR00435,PRD02724,2022-12-08,228,homepage
USR00436,PRD00242,2024-06-27,574,recommendation
USR00436,PRD01438,2023-03-05,335,ad
USR00437,PRD01592,2024-01-23,16,search
USR00437,PRD02037,2023-12-27,148,ad
USR00437,PRD02450,2024-08-03,180,email
USR00437,PRD02076,2024-01-19,538,recommendation
USR00437,PRD00337,2022-12-27,358,direct
USR00437,PRD00414,2024-04-18,406,recommendation
USR00437,PRD01797,2024-09-19,576,search
USR00437,PRD01677,2024-08-15,119,ad
USR00438,PRD00618,2025-11-12,204,search
USR00438,PRD01025,2024-12-05,31,recommendation
USR00438,PRD00504,2022-11-08,257,recommendation
USR00438,PRD01246,2025-12-13,536,search
USR00438,PRD00770,2023-08-21,49,homepage
USR00438,PRD01756,2025-05-31,531,ad
USR00438,PRD02383,2025-02-27,188,search
USR00438,PRD00071,2025-11-08,352,social
USR00439,PRD00207,2024-06-07,252,ad
USR00439,PRD01413,2023-07-12,303,recommendation
USR00439,PRD00268,2023-12-18,112,recommendation
USR00440,PRD02425,2024-09-19,356,direct
USR00440,PRD02611,2021-04-04,492,direct
USR00440,PRD00265,2024-12-26,312,search
USR00440,PRD01529,2025-03-29,519,search
USR00440,PRD02936,2022-06-08,432,recommendation
USR00440,PRD01865,2021-09-26,84,search
USR00440,PRD02262,2023-07-05,156,social
USR00441,PRD00839,2025-08-15,344,social
USR00441,PRD01914,2024-06-22,53,homepage
USR00441,PRD01536,2023-02-22,358,search
USR00441,PRD00287,2023-05-10,518,email
USR00441,PRD00016,2023-10-07,511,direct
USR00442,PRD00118,2022-04-10,117,direct
USR00442,PRD00125,2023-02-05,347,direct
USR00442,PRD00998,2022-01-01,375,direct
USR00442,PRD00051,2023-11-05,373,social
USR00442,PRD00112,2022-06-23,148,email
USR00443,PRD00578,2023-06-03,430,email
USR00443,PRD02297,2021-10-05,310,ad
USR00443,PRD02426,2025-07-27,287,ad
USR00443,PRD01872,2022-07-06,390,social
USR00443,PRD00754,2022-10-31,453,email
USR00443,PRD02321,2021-09-20,261,email
USR00443,PRD02662,2022-10-29,546,recommendation
USR00443,PRD00241,2022-03-06,344,homepage
USR00444,PRD00575,2021-05-29,179,search
USR00444,PRD01183,2021-01-25,489,social
USR00444,PRD01256,2022-07-01,251,email
USR00444,PRD00458,2021-04-07,33,ad
USR00444,PRD00946,2021-07-11,332,homepage
USR00444,PRD02510,2021-07-04,159,search
USR00444,PRD01068,2021-03-10,566,search
USR00445,PRD00819,2025-05-25,464,email
USR00445,PRD00906,2021-05-25,349,social
USR00445,PRD01703,2025-06-02,27,recommendation
USR00445,PRD01484,2021-06-18,249,homepage
USR00445,PRD02556,2022-03-10,126,search
USR00445,PRD01002,2025-08-03,470,search
USR00445,PRD02287,2024-10-30,253,recommendation
USR00446,PRD00147,2023-11-13,394,direct
USR00446,PRD00989,2023-09-05,67,search
USR00446,PRD00629,2025-12-06,445,email
USR00446,PRD02977,2024-07-05,503,search
USR00447,PRD02465,2022-07-03,69,recommendation
USR00447,PRD00527,2023-12-05,188,recommendation
USR00447,PRD02192,2024-01-01,252,search
USR00447,PRD01264,2022-07-16,442,social
USR00447,PRD00753,2024-11-07,65,recommendation
USR00447,PRD00080,2021-06-16,563,search
USR00447,PRD02698,2023-10-04,291,social
USR00447,PRD02088,2021-01-20,19,direct
USR00448,PRD01436,2024-06-22,388,homepage
USR00448,PRD01036,2025-04-19,485,social
USR00448,PRD01430,2024-11-16,499,email
USR00448,PRD01339,2021-05-27,225,social
USR00448,PRD01792,2021-04-15,103,homepage
USR00448,PRD00387,2022-04-07,136,search
USR00448,PRD00120,2023-09-23,17,direct
USR00449,PRD00699,2022-08-02,476,homepage
USR00449,PRD01863,2024-11-18,124,ad
USR00449,PRD00602,2024-08-02,136,recommendation
USR00449,PRD01648,2025-06-06,239,ad
USR00450,PRD02161,2022-06-22,92,social
USR00450,PRD01204,2024-03-03,521,email
USR00450,PRD02549,2025-10-12,236,recommendation
USR00450,PRD00021,2021-10-26,551,ad
USR00450,PRD02775,2023-01-22,9,search
USR00451,PRD01786,2023-12-12,472,email
USR00451,PRD00889,2022-12-21,213,direct
USR00451,PRD01706,2025-11-14,532,email
USR00451,PRD02810,2023-02-18,446,ad
USR00451,PRD02970,2024-05-16,430,search
USR00452,PRD02572,2021-03-23,191,email
USR00452,PRD01916,2025-04-28,362,direct
USR00452,PRD02340,2021-06-08,94,search
USR00452,PRD01849,2024-11-09,175,ad
USR00452,PRD01052,2025-06-07,543,homepage
USR00452,PRD01293,2021-08-06,430,email
USR00452,PRD00022,2021-08-04,31,homepage
USR00452,PRD02783,2023-10-08,484,recommendation
USR00453,PRD01509,2023-12-24,446,direct
USR00453,PRD02558,2024-12-28,332,social
USR00453,PRD02975,2022-07-16,415,email
USR00453,PRD02849,2025-08-05,219,social
USR00453,PRD02644,2025-01-12,354,homepage
USR00453,PRD00711,2021-08-06,598,email
USR00453,PRD01737,2023-04-01,286,ad
USR00454,PRD02284,2025-10-12,59,email
USR00454,PRD00355,2024-05-14,67,email
USR00454,PRD01148,2022-11-16,478,direct
USR00454,PRD00221,2021-03-23,164,recommendation
USR00454,PRD01625,2021-11-10,380,direct
USR00454,PRD02918,2023-02-21,393,social
USR00455,PRD01474,2021-05-29,75,ad
USR00456,PRD01868,2021-11-03,330,direct
USR00456,PRD02430,2025-02-26,301,social
USR00456,PRD01817,2025-07-08,499,direct
USR00456,PRD01579,2021-09-01,176,email
USR00456,PRD02749,2023-11-18,354,homepage
USR00457,PRD01159,2024-11-13,8,direct
USR00457,PRD00013,2021-03-06,189,homepage
USR00458,PRD01753,2023-09-04,223,email
USR00458,PRD00118,2023-01-25,92,email
USR00458,PRD00279,2022-04-25,402,recommendation
USR00458,PRD01134,2022-11-22,187,homepage
USR00458,PRD01740,2022-06-12,584,social
USR00458,PRD01999,2025-01-27,557,recommendation
USR00458,PRD00332,2021-09-14,309,email
USR00458,PRD00281,2024-12-31,173,direct
USR00459,PRD01420,2024-05-18,329,direct
USR00459,PRD01702,2024-05-05,195,ad
USR00459,PRD01010,2021-05-19,538,ad
USR00459,PRD00929,2025-09-02,120,direct
USR00459,PRD01100,2025-07-12,184,ad
USR00459,PRD01532,2023-02-24,43,homepage
USR00460,PRD00398,2025-02-08,580,homepage
USR00460,PRD01934,2025-06-02,213,homepage
USR00460,PRD02538,2021-08-01,518,recommendation
USR00460,PRD02665,2025-12-05,544,email
USR00460,PRD00089,2023-06-03,74,direct
USR00460,PRD01346,2024-08-10,22,recommendation
USR00461,PRD01260,2023-11-17,495,recommendation
USR00461,PRD00854,2024-04-22,45,search
USR00461,PRD00664,2025-02-20,65,social
USR00461,PRD02830,2024-05-23,114,recommendation
USR00461,PRD00236,2025-02-11,432,recommendation
USR00461,PRD01651,2023-02-11,288,homepage
USR00462,PRD02306,2022-08-04,78,social
USR00462,PRD00696,2025-10-14,492,recommendation
USR00462,PRD01211,2024-11-11,227,search
USR00462,PRD01909,2025-01-05,118,recommendation
USR00462,PRD02580,2021-06-18,463,recommendation
USR00463,PRD02597,2021-08-06,379,email
USR00463,PRD01126,2024-04-16,413,direct
USR00463,PRD01085,2023-07-31,173,homepage
USR00463,PRD01779,2023-03-14,89,direct
USR00463,PRD00310,2023-07-31,416,search
USR00463,PRD01113,2023-10-09,20,homepage
USR00463,PRD01827,2024-06-02,270,direct
USR00463,PRD00255,2022-06-06,542,direct
USR00464,PRD00294,2021-07-21,111,email
USR00464,PRD00690,2022-07-01,465,direct
USR00464,PRD02931,2025-05-30,569,social
USR00464,PRD00497,2022-06-08,432,recommendation
USR00464,PRD00983,2025-02-18,285,email
USR00464,PRD00334,2025-09-23,181,recommendation
USR00464,PRD00142,2021-01-06,98,direct
USR00465,PRD00203,2021-11-13,597,social
USR00465,PRD02399,2024-07-26,363,recommendation
USR00465,PRD02927,2022-09-24,542,ad
USR00466,PRD01886,2021-12-26,419,email
USR00466,PRD02825,2022-04-10,77,direct
USR00467,PRD02344,2022-02-27,295,search
USR00467,PRD01038,2023-07-22,173,search
USR00467,PRD00298,2023-08-19,263,recommendation
USR00468,PRD00247,2021-10-24,429,ad
USR00468,PRD01935,2025-09-30,73,recommendation
USR00468,PRD00144,2023-04-02,158,search
USR00468,PRD02958,2025-10-08,399,direct
USR00468,PRD00831,2021-05-10,457,direct
USR00468,PRD02272,2023-02-19,264,social
USR00468,PRD02463,2025-11-03,466,search
USR00469,PRD01024,2024-05-13,450,email
USR00469,PRD02579,2024-08-06,44,direct
USR00469,PRD00010,2024-03-27,531,email
USR00469,PRD01848,2024-01-05,5,direct
USR00469,PRD00082,2021-03-02,72,ad
USR00470,PRD00825,2021-03-22,200,recommendation
USR00470,PRD02515,2021-01-29,187,recommendation
USR00470,PRD01969,2022-11-20,94,search
USR00470,PRD02913,2024-02-20,87,social
USR00471,PRD02491,2021-04-16,131,direct
USR00471,PRD01415,2022-09-20,28,recommendation
USR00471,PRD01632,2021-12-14,423,social
USR00471,PRD02720,2022-11-02,387,search
USR00472,PRD01342,2022-02-25,559,social
USR00472,PRD01430,2022-08-25,465,email
USR00472,PRD02460,2024-08-05,14,social
USR00472,PRD01096,2021-07-09,350,social
USR00472,PRD01574,2022-04-03,112,social
USR00472,PRD01509,2025-09-08,590,search
USR00472,PRD01006,2022-12-01,513,ad
USR00472,PRD02820,2024-04-07,65,email
USR00473,PRD02716,2021-11-20,278,social
USR00473,PRD00320,2022-05-03,594,direct
USR00473,PRD00546,2024-04-15,271,homepage
USR00474,PRD00523,2025-12-19,508,email
USR00474,PRD01317,2021-05-22,126,direct
USR00474,PRD01231,2021-03-13,169,ad
USR00474,PRD00173,2025-06-23,23,direct
USR00474,PRD02041,2024-09-05,197,search
USR00474,PRD02586,2021-02-18,396,direct
USR00474,PRD01494,2021-12-03,391,email
USR00474,PRD02003,2023-04-08,474,email
USR00475,PRD02353,2025-06-11,123,email
USR00475,PRD00297,2021-02-28,301,direct
USR00475,PRD01010,2022-06-02,71,search
USR00475,PRD02905,2023-03-27,139,social
USR00476,PRD02856,2022-05-30,515,direct
USR00476,PRD02476,2022-01-01,210,search
USR00476,PRD01961,2024-12-28,398,search
USR00476,PRD02777,2021-07-21,276,email
USR00476,PRD02996,2025-09-20,535,social
USR00476,PRD00529,2022-09-17,268,social
USR00476,PRD00413,2025-09-08,339,ad
USR00477,PRD01142,2021-09-28,413,recommendation
USR00477,PRD00812,2024-06-16,441,social
USR00477,PRD01112,2022-12-26,116,recommendation
USR00477,PRD00465,2024-10-01,80,email
USR00477,PRD00353,2022-05-17,109,ad
USR00477,PRD01192,2025-01-11,531,ad
USR00477,PRD02540,2023-06-20,80,direct
USR00478,PRD01367,2021-08-17,275,email
USR00478,PRD00737,2022-05-21,23,direct
USR00478,PRD00473,2025-05-05,227,email
USR00478,PRD00465,2025-09-12,572,ad
USR00478,PRD02437,2025-07-02,201,homepage
USR00478,PRD01914,2023-03-25,440,recommendation
USR00479,PRD02946,2023-04-23,520,recommendation
USR00479,PRD01015,2021-01-29,460,ad
USR00479,PRD01211,2025-01-25,320,search
USR00480,PRD02832,2022-07-15,199,email
USR00480,PRD01733,2024-09-25,264,ad
USR00481,PRD02994,2023-05-30,588,search
USR00481,PRD00664,2022-07-16,443,email
USR00481,PRD01718,2025-03-21,290,direct
USR00481,PRD01455,2021-04-06,133,social
USR00481,PRD02307,2023-07-28,82,direct
USR00482,PRD01023,2021-09-13,271,email
USR00482,PRD02676,2025-04-29,133,homepage
USR00482,PRD01362,2021-12-04,268,social
USR00482,PRD02166,2025-01-07,52,email
USR00483,PRD02507,2024-10-17,417,homepage
USR00483,PRD00381,2022-09-15,151,social
USR00484,PRD02171,2022-11-16,81,email
USR00484,PRD02097,2023-02-28,163,search
USR00485,PRD01237,2022-04-14,587,search
USR00485,PRD02599,2023-12-06,123,recommendation
USR00485,PRD02484,2024-10-05,483,direct
USR00486,PRD00620,2022-07-04,577,direct
USR00486,PRD02847,2024-08-05,197,direct
USR00486,PRD00459,2024-06-02,90,recommendation
USR00486,PRD02424,2025-11-09,270,homepage
USR00487,PRD02237,2024-05-04,295,recommendation
USR00487,PRD02029,2021-09-19,529,ad
USR00487,PRD01813,2021-12-12,419,search
USR00487,PRD02003,2021-08-10,535,email
USR00487,PRD00086,2025-07-13,458,ad
USR00487,PRD01408,2021-10-05,570,recommendation
USR00487,PRD00266,2024-11-19,206,homepage
USR00488,PRD02307,2025-01-07,480,search
USR00489,PRD01808,2025-03-13,221,social
USR00489,PRD02230,2022-07-28,331,social
USR00489,PRD00779,2024-10-30,268,homepage
USR00489,PRD01316,2024-02-19,308,social
USR00490,PRD02719,2024-12-03,184,direct
USR00490,PRD02964,2023-09-19,481,social
USR00490,PRD00375,2022-03-11,324,recommendation
USR00490,PRD00205,2024-03-29,294,ad
USR00490,PRD02292,2022-05-18,152,email
USR00490,PRD00313,2023-03-20,494,email
USR00490,PRD01086,2022-11-20,423,social
USR00490,PRD01963,2025-03-22,317,email
USR00491,PRD01810,2023-03-08,481,ad
USR00491,PRD02867,2023-11-12,409,direct
USR00491,PRD02969,2022-05-18,277,search
USR00491,PRD01445,2023-12-25,152,ad
USR00491,PRD02822,2024-06-07,41,social
USR00491,PRD02676,2025-06-25,484,search
USR00492,PRD02613,2023-05-16,537,homepage
USR00492,PRD00741,2021-11-08,478,homepage
USR00492,PRD02789,2025-03-29,373,social
USR00492,PRD01167,2023-10-12,91,recommendation
USR00492,PRD02715,2023-01-04,350,homepage
USR00493,PRD02714,2021-03-06,117,search
USR00493,PRD02355,2024-03-25,575,direct
USR00493,PRD01615,2025-01-03,430,direct
USR00493,PRD02949,2025-03-09,270,email
USR00493,PRD02341,2024-05-28,17,ad
USR00494,PRD02914,2022-01-28,485,search
USR00494,PRD02844,2025-04-20,459,direct
USR00494,PRD02803,2022-07-11,209,recommendation
USR00494,PRD02056,2023-06-27,359,direct
USR00494,PRD00162,2021-02-13,188,social
USR00494,PRD02097,2021-04-17,426,recommendation
USR00494,PRD01386,2024-03-10,39,recommendation
USR00494,PRD00724,2025-01-18,71,direct
USR00495,PRD02101,2022-10-31,90,ad
USR00495,PRD01776,2022-02-08,362,email
USR00495,PRD02036,2021-11-15,11,social
USR00495,PRD02377,2023-08-06,112,direct
USR00495,PRD02077,2024-01-12,253,email
USR00495,PRD00328,2023-06-05,315,recommendation
USR00495,PRD02748,2023-03-15,234,social
USR00496,PRD00292,2023-03-20,91,search
USR00496,PRD02452,2024-03-27,352,social
USR00496,PRD02926,2023-11-26,170,recommendation
USR00497,PRD02855,2024-09-23,456,direct
USR00497,PRD02181,2025-02-23,73,ad
USR00497,PRD00140,2024-01-05,257,search
USR00498,PRD00123,2023-09-07,373,homepage
USR00499,PRD00359,2025-08-02,295,homepage
USR00499,PRD00668,2023-08-25,415,social
USR00499,PRD00189,2025-02-05,253,email
USR00499,PRD00686,2023-03-12,285,recommendation
USR00499,PRD00909,2022-04-16,137,ad
USR00499,PRD01867,2024-01-19,539,recommendation
USR00499,PRD01463,2023-09-19,266,direct
USR00499,PRD02404,2021-09-21,395,ad
USR00500,PRD01990,2023-07-28,463,homepage
USR00500,PRD00074,2024-10-19,142,homepage
USR00500,PRD01754,2021-04-03,250,search
USR00501,PRD01474,2021-03-18,531,ad
USR00501,PRD01844,2025-11-28,385,recommendation
USR00501,PRD00316,2023-10-15,229,ad
USR00501,PRD02364,2024-05-23,141,direct
USR00501,PRD00148,2025-03-24,326,ad
USR00501,PRD00294,2024-10-09,501,direct
USR00501,PRD01914,2021-06-25,527,social
USR00502,PRD01031,2024-05-02,266,recommendation
USR00502,PRD02933,2021-12-29,226,search
USR00502,PRD02114,2021-09-06,73,recommendation
USR00502,PRD00231,2024-08-27,500,homepage
USR00502,PRD00398,2025-08-02,107,direct
USR00502,PRD02823,2024-10-08,457,recommendation
USR00502,PRD01701,2025-03-02,543,homepage
USR00502,PRD00719,2023-04-04,496,search
USR00503,PRD01412,2025-03-06,450,social
USR00503,PRD02296,2023-07-09,435,homepage
USR00503,PRD01212,2023-11-26,409,recommendation
USR00503,PRD01029,2023-08-06,139,homepage
USR00503,PRD00853,2021-04-20,201,search
USR00504,PRD02505,2022-04-04,566,social
USR00504,PRD02041,2021-03-16,372,email
USR00504,PRD01989,2023-06-02,531,search
USR00504,PRD00641,2025-07-21,24,homepage
USR00504,PRD01056,2023-06-28,184,ad
USR00504,PRD00998,2022-05-16,95,homepage
USR00505,PRD01797,2025-12-12,566,search
USR00505,PRD02099,2025-12-07,88,search
USR00505,PRD02295,2024-02-26,522,ad
USR00506,PRD02901,2021-05-06,209,recommendation
USR00506,PRD01130,2022-09-29,538,direct
USR00506,PRD00162,2025-01-27,480,email
USR00506,PRD00798,2025-04-07,518,direct
USR00506,PRD00927,2025-08-31,302,recommendation
USR00506,PRD00774,2023-03-14,337,homepage
USR00506,PRD01293,2024-04-27,419,social
USR00506,PRD02984,2022-10-12,412,direct
USR00507,PRD02226,2025-09-13,593,search
USR00507,PRD01426,2021-03-31,332,homepage
USR00507,PRD01633,2025-03-27,525,email
USR00507,PRD01681,2025-06-09,503,email
USR00508,PRD01680,2022-07-06,29,email
USR00508,PRD00029,2021-01-23,585,homepage
USR00508,PRD00114,2022-05-19,484,recommendation
USR00508,PRD00180,2025-02-17,35,direct
USR00508,PRD02996,2025-03-23,449,direct
USR00508,PRD00916,2024-06-10,146,recommendation
USR00509,PRD02255,2024-12-02,278,search
USR00509,PRD00958,2021-07-24,239,direct
USR00509,PRD01009,2023-12-03,198,email
USR00509,PRD02709,2025-07-04,483,recommendation
USR00509,PRD00684,2024-02-04,279,homepage
USR00510,PRD00357,2023-06-19,511,recommendation
USR00510,PRD01756,2022-11-05,412,ad
USR00510,PRD01358,2024-01-07,534,direct
USR00510,PRD01035,2023-04-20,132,social
USR00510,PRD00339,2023-03-07,342,recommendation
USR00510,PRD01778,2022-04-27,391,social
USR00511,PRD01462,2021-12-03,267,recommendation
USR00512,PRD02493,2025-12-08,351,search
USR00512,PRD01797,2021-04-04,389,direct
USR00512,PRD01179,2024-03-27,376,homepage
USR00512,PRD02666,2023-10-14,392,search
USR00512,PRD01578,2022-12-18,363,homepage
USR00512,PRD00571,2025-02-17,190,direct
USR00512,PRD02698,2023-04-08,452,recommendation
USR00512,PRD00717,2023-05-22,344,search
USR00513,PRD01766,2021-10-12,101,ad
USR00513,PRD02907,2025-03-03,138,email
USR00513,PRD01701,2022-05-06,326,search
USR00513,PRD01309,2025-05-31,494,search
USR00513,PRD01357,2024-03-29,112,direct
USR00513,PRD01947,2023-10-29,504,email
USR00513,PRD01669,2024-07-05,223,recommendation
USR00513,PRD00741,2024-01-27,235,homepage
USR00514,PRD00852,2025-02-14,527,homepage
USR00514,PRD01462,2023-06-14,170,email
USR00514,PRD02905,2022-03-09,485,search
USR00515,PRD02331,2021-06-19,525,direct
USR00515,PRD00629,2025-10-28,10,direct
USR00516,PRD00012,2022-08-31,366,recommendation
USR00516,PRD00122,2024-05-21,448,ad
USR00516,PRD02575,2025-09-27,525,homepage
USR00516,PRD00839,2024-08-27,68,search
USR00516,PRD00324,2022-03-02,295,social
USR00516,PRD00702,2023-05-14,382,direct
USR00516,PRD01361,2021-06-22,144,social
USR00517,PRD02268,2025-04-27,202,ad
USR00517,PRD01137,2023-11-08,77,direct
USR00517,PRD02355,2022-11-24,493,search
USR00517,PRD01277,2025-06-30,414,homepage
USR00517,PRD02492,2023-09-03,33,social
USR00517,PRD00054,2022-02-05,344,ad
USR00517,PRD02762,2022-12-15,176,direct
USR00517,PRD02330,2023-07-18,59,social
USR00518,PRD01354,2021-03-01,90,email
USR00518,PRD01929,2021-11-05,502,homepage
USR00518,PRD00871,2023-12-17,214,homepage
USR00518,PRD02385,2024-12-20,491,direct
USR00518,PRD01713,2025-10-23,101,search
USR00518,PRD00997,2021-07-12,541,ad
USR00518,PRD02208,2022-05-20,238,email
USR00519,PRD02915,2024-02-09,288,ad
USR00519,PRD00631,2025-10-26,465,social
USR00519,PRD00964,2024-02-17,85,email
USR00519,PRD01240,2022-12-30,237,email
USR00519,PRD01636,2023-06-11,117,recommendation
USR00519,PRD00445,2024-02-17,61,search
USR00520,PRD02005,2022-09-12,194,recommendation
USR00520,PRD02193,2023-10-20,86,search
USR00520,PRD01690,2025-12-04,513,search
USR00520,PRD01251,2024-12-26,138,homepage
USR00521,PRD01502,2022-09-06,103,search
USR00521,PRD02399,2022-10-13,467,recommendation
USR00521,PRD01678,2023-10-30,347,direct
USR00521,PRD01218,2021-10-27,30,email
USR00521,PRD01541,2023-06-25,115,homepage
USR00521,PRD01099,2024-06-12,282,recommendation
USR00521,PRD00960,2022-09-15,525,ad
USR00521,PRD01322,2025-10-27,275,homepage
USR00522,PRD02932,2025-04-29,583,social
USR00523,PRD00070,2025-07-22,590,email
USR00523,PRD02067,2022-06-11,525,homepage
USR00523,PRD02150,2024-03-01,205,social
USR00523,PRD00758,2024-11-14,316,homepage
USR00523,PRD02705,2024-09-03,532,search
USR00523,PRD00357,2021-10-05,197,direct
USR00523,PRD01707,2021-11-21,226,social
USR00524,PRD02074,2023-12-23,469,email
USR00524,PRD02000,2024-01-12,513,homepage
USR00524,PRD00508,2022-04-07,327,search
USR00525,PRD01425,2023-09-04,269,homepage
USR00525,PRD01000,2024-03-30,355,search
USR00525,PRD02662,2022-01-25,456,social
