productId,userId,score,algorithm,generatedAt
PRD00703,USR00362,0.737,pagerank,2024-07-31
PRD00937,USR00184,0.5768,collaborative,2023-11-11
PRD01485,USR00727,0.5772,pagerank,2025-04-16
PRD00481,USR00146,0.8721,collaborative,2025-12-13
PRD01323,USR00720,0.866,collaborative,2025-05-28
PRD01854,USR00450,0.9984,content-based,2023-12-06
PRD02205,USR00741,0.7075,pagerank,2025-02-23
PRD00135,USR01305,0.9133,hybrid,2025-02-14
PRD00115,USR00510,0.6206,hybrid,2023-06-05
PRD00805,USR00046,0.8392,node-similarity,2023-09-11
PRD00695,USR00881,0.5292,content-based,2023-12-08
PRD01327,USR01443,0.6027,hybrid,2025-08-26
PRD01669,USR00405,0.8919,collaborative,2023-04-14
PRD00028,USR01244,0.9833,collaborative,2023-02-14
PRD00769,USR00022,0.9495,collaborative,2025-11-16
PRD02521,USR00790,0.8574,hybrid,2024-08-17
PRD01348,USR01157,0.9632,pagerank,2023-05-22
PRD00187,USR00594,0.6038,node-similarity,2025-02-03
PRD00491,USR01384,0.8433,collaborative,2023-03-03
PRD02336,USR00621,0.9307,content-based,2024-09-15
PRD00902,USR00785,0.7523,content-based,2024-06-10
PRD02989,USR01357,0.797,hybrid,2025-11-19
PRD01192,USR01377,0.9178,content-based,2024-07-06
PRD01739,USR00505,0.9334,content-based,2023-01-12
PRD02281,USR00011,0.572,pagerank,2023-06-08
PRD01735,USR00804,0.9916,hybrid,2023-10-21
PRD02748,USR00966,0.6467,collaborative,2024-05-07
PRD01718,USR01305,0.6729,content-based,2025-08-14
PRD02357,USR00251,0.682,node-similarity,2024-09-02
PRD00648,USR00298,0.5309,hybrid,2023-02-15
PRD01805,USR00599,0.9216,pagerank,2023-01-18
PRD02105,USR00752,0.7402,hybrid,2025-12-30
PRD01442,USR01007,0.6437,content-based,2024-02-04
PRD02272,USR00053,0.6841,pagerank,2023-05-08
PRD01910,USR01173,0.7831,node-similarity,2023-04-09
PRD02760,USR01238,0.5242,pagerank,2025-10-30
PRD02369,USR01179,0.8751,collaborative,2024-07-18
PRD02570,USR00330,0.5695,pagerank,2023-05-21
PRD01208,USR00850,0.5074,hybrid,2023-06-24
PRD00041,USR00844,0.507,hybrid,2023-08-25
PRD02833,USR00947,0.964,content-based,2025-05-27
PRD01601,USR00854,0.9283,pagerank,2023-11-08
PRD00413,USR00357,0.8985,node-similarity,2024-07-25
PRD01293,USR00891,0.6178,collaborative,2024-10-13
PRD02246,USR00992,0.7162,collaborative,2025-09-24
PRD00266,USR00091,0.8531,node-similarity,2024-04-29
PRD02638,USR00562,0.8628,node-similarity,2023-12-10
PRD01583,USR00993,0.5855,pagerank,2025-06-15
PRD01147,USR00881,0.6612,collaborative,2023-06-11
PRD02449,USR00033,0.9693,collaborative,2024-03-06
PRD00784,USR00436,0.8468,hybrid,2024-03-24
PRD00215,USR01302,0.7217,pagerank,2025-07-20
PRD01345,USR01243,0.9783,node-similarity,2023-05-09
PRD00532,USR00016,0.6354,node-similarity,2023-06-20
PRD00479,USR00345,0.7104,hybrid,2025-04-03
PRD02417,USR00332,0.9994,node-similarity,2024-08-06
PRD01471,USR00373,0.6953,content-based,2025-04-18
PRD00037,USR00074,0.6686,collaborative,2025-09-26
PRD02287,USR00905,0.9081,hybrid,2024-02-25
PRD00804,USR00013,0.9786,hybrid,2023-09-30
PRD02760,USR00469,0.8425,node-similarity,2024-02-25
PRD02520,USR01342,0.5024,hybrid,2023-02-06
PRD02155,USR01101,0.7792,hybrid,2023-10-08
PRD02455,USR00493,0.6122,node-similarity,2023-04-20
PRD00147,USR01273,0.9393,content-based,2024-05-14
PRD00092,USR01073,0.8893,hybrid,2024-10-07
PRD00929,USR00781,0.6866,node-similarity,2023-11-18
PRD00785,USR00705,0.8929,node-similarity,2024-03-19
PRD01413,USR00420,0.9242,collaborative,2023-05-15
PRD00280,USR00252,0.7496,hybrid,2025-02-26
PRD01570,USR00373,0.91,content-based,2023-11-20
PRD02802,USR01464,0.5911,node-similarity,2024-03-04
PRD00891,USR01298,0.7855,node-similarity,2024-04-10
PRD02343,USR00149,0.9637,collaborative,2025-01-27
PRD02102,USR01207,0.7439,hybrid,2025-03-19
PRD01238,USR00359,0.5721,collaborative,2025-03-19
PRD02203,USR01007,0.6008,node-similarity,2024-05-31
PRD00383,USR00968,0.7633,content-based,2025-09-29
PRD01547,USR00381,0.6096,hybrid,2023-06-06
PRD01037,USR01449,0.6539,node-similarity,2024-05-14
PRD02409,USR01094,0.7353,node-similarity,2025-07-09
PRD01185,USR00528,0.7162,content-based,2025-08-26
PRD00035,USR00379,0.5524,hybrid,2024-09-02
PRD00403,USR00267,0.7151,content-based,2024-07-31
PRD02171,USR00567,0.8249,node-similarity,2023-09-12
PRD00759,USR01219,0.8081,pagerank,2025-06-30
PRD01096,USR00744,0.652,pagerank,2024-07-24
PRD02459,USR00622,0.642,collaborative,2025-04-10
PRD00762,USR00945,0.9052,content-based,2024-01-02
PRD02077,USR00503,0.5091,pagerank,2023-09-14
PRD02476,USR01009,0.9937,node-similarity,2023-11-09
PRD00252,USR00544,0.8583,node-similarity,2025-06-25
PRD01846,USR00715,0.6224,node-similarity,2024-12-02
PRD01007,USR00154,0.9068,collaborative,2024-06-08
PRD01719,USR00811,0.6013,hybrid,2025-01-28
PRD00082,USR00729,0.7571,node-similarity,2024-09-26
PRD00630,USR00748,0.5818,node-similarity,2024-12-25
PRD01838,USR00127,0.6701,content-based,2023-09-08
PRD00820,USR00374,0.8295,content-based,2023-11-02
PRD00130,USR00798,0.6528,collaborative,2023-02-20
PRD00348,USR00959,0.7692,node-similarity,2023-11-19
PRD02474,USR00134,0.5141,content-based,2023-07-08
PRD01596,USR00186,0.8373,pagerank,2024-07-02
PRD00271,USR00496,0.8393,node-similarity,2023-11-19
PRD01313,USR00071,0.543,hybrid,2025-11-10
PRD00385,USR00405,0.7811,pagerank,2023-07-27
PRD01316,USR01423,0.6406,collaborative,2025-03-02
PRD01707,USR00023,0.9965,pagerank,2025-12-08
PRD00187,USR01107,0.7442,node-similarity,2023-11-25
PRD00661,USR00504,0.5983,pagerank,2024-08-09
PRD00070,USR01055,0.5534,content-based,2024-07-23
PRD01854,USR01038,0.5365,hybrid,2025-02-20
PRD02132,USR00499,0.8315,collaborative,2023-06-15
PRD00266,USR00653,0.9895,pagerank,2025-04-07
PRD00906,USR01002,0.9073,collaborative,2025-05-13
PRD00654,USR01079,0.5597,node-similarity,2024-09-08
PRD00337,USR01341,0.8024,content-based,2025-11-13
PRD02804,USR00180,0.9128,node-similarity,2024-02-15
PRD02493,USR01218,0.8148,collaborative,2023-02-03
PRD01232,USR00602,0.8099,pagerank,2023-09-23
PRD00419,USR00201,0.506,content-based,2025-01-01
PRD00038,USR00956,0.7128,content-based,2023-08-11
PRD01177,USR00103,0.6637,pagerank,2024-02-29
PRD02649,USR01245,0.6567,content-based,2024-08-18
PRD02198,USR00866,0.7412,hybrid,2024-07-24
PRD00970,USR00709,0.5099,pagerank,2023-02-26
PRD01035,USR00917,0.653,node-similarity,2024-01-27
PRD01376,USR00295,0.5605,collaborative,2025-05-27
PRD00548,USR00529,0.7091,collaborative,2024-01-30
PRD01209,USR00090,0.9031,hybrid,2024-11-04
PRD02826,USR00011,0.9284,collaborative,2024-04-09
PRD02030,USR00186,0.7015,hybrid,2025-03-19
PRD02496,USR00935,0.7257,pagerank,2024-08-13
PRD01087,USR01306,0.516,content-based,2023-11-29
PRD00898,USR00750,0.9069,content-based,2025-05-28
PRD02742,USR01134,0.7759,hybrid,2025-11-16
PRD01414,USR00070,0.6273,node-similarity,2023-03-18
PRD01765,USR00349,0.6519,content-based,2024-08-21
PRD00669,USR01139,0.6771,content-based,2023-08-21
PRD02742,USR00098,0.6555,collaborative,2023-03-29
PRD02705,USR00808,0.7888,pagerank,2024-12-14
PRD02543,USR00558,0.7409,node-similarity,2025-09-23
PRD02614,USR01183,0.8651,collaborative,2023-12-10
PRD02086,USR00330,0.7909,collaborative,2024-08-08
PRD02393,USR00724,0.9258,collaborative,2024-08-02
PRD00880,USR00771,0.8795,collaborative,2023-04-17
PRD01447,USR00821,0.9697,hybrid,2024-09-23
PRD01834,USR01087,0.9666,node-similarity,2025-10-16
PRD02592,USR01226,0.6391,collaborative,2025-05-13
PRD01107,USR00913,0.9585,content-based,2023-08-19
PRD02257,USR00056,0.5166,pagerank,2025-08-14
PRD01041,USR01307,0.6714,pagerank,2025-12-13
PRD01450,USR00134,0.6838,node-similarity,2024-11-20
PRD01864,USR00964,0.7759,collaborative,2023-05-15
PRD00060,USR00777,0.8881,hybrid,2023-05-17
PRD01848,USR01027,0.6869,content-based,2025-08-15
PRD00551,USR01248,0.8982,node-similarity,2023-03-16
PRD02459,USR01036,0.914,pagerank,2023-03-07
PRD01266,USR00100,0.7216,node-similarity,2024-01-19
PRD00408,USR00094,0.9417,hybrid,2024-04-08
PRD01837,USR00625,0.7999,pagerank,2024-04-13
PRD02515,USR00209,0.9494,node-similarity,2024-02-14
PRD01334,USR01281,0.5476,hybrid,2025-11-01
PRD01154,USR00781,0.6959,pagerank,2025-07-09
PRD00868,USR00447,0.6446,node-similarity,2024-11-23
PRD01491,USR00474,0.613,content-based,2025-04-22
PRD02970,USR00182,0.9165,pagerank,2025-08-20
PRD00763,USR00017,0.5621,collaborative,2024-05-03
PRD00511,USR00111,0.8557,hybrid,2023-05-16
PRD00024,USR00403,0.9887,collaborative,2025-06-22
PRD00760,USR00417,0.6777,collaborative,2024-09-23
PRD00537,USR01194,0.6205,node-similarity,2024-05-10
PRD01910,USR00896,0.8178,node-similarity,2025-05-18
PRD00383,USR01150,0.5124,collaborative,2023-03-21
PRD02354,USR00891,0.9926,collaborative,2024-11-06
PRD01760,USR00065,0.5615,content-based,2023-12-12
PRD01288,USR00762,0.8492,hybrid,2024-07-14
PRD00488,USR00748,0.7967,pagerank,2023-12-20
PRD02410,USR00628,0.919,node-similarity,2023-04-15
PRD02076,USR00499,0.8987,hybrid,2024-04-30
PRD02739,USR01459,0.9734,content-based,2025-08-20
PRD02856,USR01027,0.8179,hybrid,2024-11-26
PRD02402,USR01459,0.5535,content-based,2025-09-23
PRD00178,USR00581,0.935,pagerank,2023-04-19
PRD02212,USR00855,0.8647,hybrid,2023-03-27
PRD00076,USR01417,0.5266,pagerank,2023-09-05
PRD01309,USR00984,0.9841,node-similarity,2025-10-02
PRD00814,USR01160,0.7819,collaborative,2025-03-24
PRD02740,USR00713,0.9269,hybrid,2025-01-04
PRD01714,USR00348,0.5299,node-similarity,2024-01-09
PRD00173,USR00588,0.5508,node-similarity,2025-12-31
PRD02231,USR01443,0.7626,hybrid,2023-12-30
PRD02794,USR01162,0.9107,pagerank,2023-04-08
PRD01997,USR00136,0.5961,node-similarity,2023-12-02
PRD00780,USR01137,0.6328,pagerank,2023-10-29
PRD01013,USR00242,0.5687,collaborative,2024-10-01
PRD00328,USR00347,0.6896,hybrid,2023-02-11
PRD02435,USR00588,0.5741,content-based,2023-02-02
PRD01878,USR01303,0.6395,pagerank,2024-09-07
PRD01280,USR00791,0.5065,pagerank,2024-01-08
PRD02128,USR00392,0.9598,node-similarity,2024-08-07
PRD01554,USR00425,0.821,node-similarity,2025-05-31
PRD01524,USR00381,0.8744,hybrid,2024-04-04
PRD01333,USR01148,0.747,pagerank,2025-12-15
PRD02945,USR00533,0.7006,hybrid,2024-07-06
PRD00553,USR00755,0.6225,hybrid,2025-08-24
PRD02628,USR01208,0.5332,pagerank,2025-12-24
PRD01628,USR00421,0.5924,node-similarity,2023-10-17
PRD01722,USR00076,0.8353,collaborative,2025-07-22
PRD02926,USR00321,0.5261,pagerank,2023-11-11
PRD00919,USR00109,0.9634,pagerank,2023-04-07
PRD02680,USR00585,0.691,hybrid,2024-06-28
PRD00423,USR01295,0.6027,content-based,2025-08-22
PRD00497,USR00591,0.8939,content-based,2023-02-19
PRD01073,USR00823,0.6571,pagerank,2024-10-09
PRD02726,USR00534,0.7825,content-based,2024-07-12
PRD01206,USR01496,0.5433,pagerank,2024-02-26
PRD01453,USR00145,0.848,collaborative,2023-07-15
PRD00628,USR00287,0.6174,hybrid,2023-11-04
PRD00571,USR00136,0.5935,collaborative,2024-08-08
PRD02697,USR01042,0.8576,pagerank,2023-02-12
PRD01167,USR01286,0.5686,node-similarity,2023-10-16
PRD01057,USR00334,0.6756,pagerank,2025-08-15
PRD00343,USR01272,0.975,hybrid,2024-06-27
PRD00673,USR00131,0.7452,hybrid,2024-01-21
PRD02247,USR00402,0.9763,content-based,2024-04-05
PRD02418,USR00567,0.7673,pagerank,2023-07-30
PRD02556,USR01003,0.8305,hybrid,2023-10-27
PRD02877,USR01336,0.8575,pagerank,2025-12-19
PRD01473,USR00533,0.934,pagerank,2023-11-30
PRD02418,USR01246,0.7317,collaborative,2023-04-26
PRD01094,USR00727,0.5121,hybrid,2025-01-17
PRD02695,USR00777,0.9917,node-similarity,2023-10-11
PRD02194,USR01386,0.8477,pagerank,2025-07-08
PRD02215,USR01182,0.633,content-based,2025-05-21
PRD01422,USR00781,0.8308,content-based,2023-09-19
PRD02800,USR00740,0.9129,hybrid,2023-09-05
PRD02767,USR00412,0.5581,content-based,2023-09-17
PRD01573,USR00341,0.5162,content-based,2023-11-09
PRD02051,USR00626,0.812,node-similarity,2024-01-31
PRD01576,USR01298,0.9091,content-based,2024-10-07
PRD01810,USR01161,0.8312,node-similarity,2025-09-28
PRD02983,USR00220,0.6914,node-similarity,2023-10-21
PRD00091,USR00663,0.7294,content-based,2025-06-27
PRD00359,USR00825,0.6176,pagerank,2024-08-27
PRD02619,USR00773,0.6751,node-similarity,2024-08-13
PRD01485,USR00613,0.7135,node-similarity,2023-07-09
PRD01168,USR00833,0.591,pagerank,2024-07-09
PRD00731,USR00689,0.9075,node-similarity,2025-09-26
PRD00673,USR00242,0.6625,hybrid,2024-01-08
PRD02497,USR00470,0.902,pagerank,2025-03-26
PRD02286,USR00450,0.9345,hybrid,2025-07-25
PRD02209,USR01252,0.6588,node-similarity,2024-07-12
PRD00270,USR01157,0.7673,collaborative,2024-10-12
PRD00882,USR00954,0.8568,content-based,2025-07-18
PRD00365,USR00863,0.5956,collaborative,2025-09-05
PRD01722,USR00047,0.6601,hybrid,2024-01-18
PRD02992,USR00665,0.5709,pagerank,2025-08-13
PRD02755,USR00118,0.6394,hybrid,2024-04-08
PRD02267,USR01110,0.5169,hybrid,2025-02-25
PRD01631,USR00193,0.6411,pagerank,2023-12-16
PRD00598,USR00990,0.5189,content-based,2023-01-13
PRD01951,USR01353,0.8051,collaborative,2024-06-02
PRD02690,USR00488,0.8606,content-based,2025-08-30
PRD01622,USR00248,0.7873,content-based,2023-04-02
PRD00657,USR00573,0.9153,node-similarity,2024-01-21
PRD02554,USR00364,0.7422,node-similarity,2024-06-27
PRD01347,USR00561,0.9747,hybrid,2025-12-28
PRD00227,USR00984,0.8262,hybrid,2023-07-18
PRD01145,USR00846,0.5388,pagerank,2024-07-17
PRD00205,USR01013,0.7065,pagerank,2024-04-20
PRD02719,USR00343,0.6822,pagerank,2025-02-09
PRD02942,USR00951,0.6908,content-based,2025-11-04
PRD00093,USR01288,0.5731,pagerank,2025-01-08
PRD00779,USR00295,0.6958,node-similarity,2024-12-26
PRD02218,USR00463,0.5866,collaborative,2025-07-31
PRD00628,USR00708,0.5755,content-based,2023-12-08
PRD02735,USR00299,0.5005,pagerank,2024-07-16
PRD01156,USR00043,0.6953,node-similarity,2025-01-05
PRD00214,USR00154,0.561,collaborative,2024-11-19
PRD00651,USR00274,0.5832,content-based,2024-06-06
PRD02697,USR00040,0.6882,content-based,2025-01-06
PRD02658,USR01104,0.7574,content-based,2024-10-27
PRD00443,USR00920,0.5923,node-similarity,2025-06-04
PRD00073,USR00510,0.6468,hybrid,2023-05-27
PRD02515,USR01472,0.8014,pagerank,2025-11-27
PRD01652,USR00924,0.9508,content-based,2024-06-12
PRD01369,USR01186,0.9204,node-similarity,2023-03-18
PRD02063,USR01242,0.7145,node-similarity,2024-04-10
PRD00877,USR00390,0.7308,collaborative,2024-10-28
PRD01872,USR00823,0.7688,node-similarity,2024-01-29
PRD01959,USR01327,0.5923,node-similarity,2023-09-23
PRD02089,USR00726,0.5371,hybrid,2025-03-17
PRD02821,USR00494,0.8237,node-similarity,2024-01-19
PRD01128,USR00088,0.7569,collaborative,2023-08-02
PRD01089,USR00930,0.7256,hybrid,2023-12-10
PRD01719,USR00224,0.9738,pagerank,2023-11-01
PRD02058,USR00188,0.8852,collaborative,2023-01-31
PRD00835,USR00344,0.7475,pagerank,2025-12-12
PRD01602,USR01056,0.5139,hybrid,2023-07-06
PRD01661,USR00805,0.8066,collaborative,2024-11-11
PRD01877,USR00353,0.7469,node-similarity,2023-02-16
PRD00649,USR00680,0.5015,hybrid,2025-10-22
PRD01494,USR01033,0.5844,content-based,2024-05-14
PRD02139,USR01173,0.8326,node-similarity,2024-06-16
PRD00075,USR01213,0.9721,pagerank,2023-11-03
PRD02290,USR01104,0.9793,hybrid,2024-09-30
PRD00106,USR00471,0.6676,hybrid,2024-01-20
PRD00040,USR00631,0.922,pagerank,2025-01-16
PRD01764,USR00521,0.7885,pagerank,2025-12-22
PRD00827,USR00270,0.5382,collaborative,2023-06-23
PRD00750,USR00630,0.922,collaborative,2025-06-11
PRD00252,USR00195,0.5728,pagerank,2023-04-16
PRD01597,USR01029,0.643,collaborative,2023-07-11
PRD00721,USR00976,0.7812,hybrid,2023-10-25
PRD01519,USR00331,0.6448,content-based,2024-01-14
PRD00001,USR00714,0.5253,node-similarity,2025-03-10
PRD00977,USR00515,0.9167,node-similarity,2023-10-26
PRD00751,USR01113,0.6108,collaborative,2023-11-01
PRD01628,USR00008,0.9985,content-based,2025-01-28
PRD01467,USR00784,0.7051,pagerank,2024-05-22
PRD02861,USR01054,0.8204,pagerank,2023-10-26
PRD00739,USR00242,0.8198,collaborative,2024-03-07
PRD01671,USR01106,0.6468,node-similarity,2023-08-28
PRD01632,USR00548,0.8811,hybrid,2023-03-05
PRD00966,USR01226,0.9323,node-similarity,2024-12-20
PRD00019,USR00316,0.504,content-based,2024-09-21
PRD02578,USR01316,0.9082,hybrid,2025-04-30
PRD02350,USR01092,0.5257,hybrid,2025-05-23
PRD02232,USR00200,0.904,node-similarity,2024-09-20
PRD02453,USR00576,0.6307,collaborative,2023-01-15
PRD00690,USR01480,0.7937,pagerank,2024-04-30
PRD00211,USR00265,0.8778,hybrid,2023-01-03
PRD01635,USR00641,0.6085,pagerank,2023-10-15
PRD02239,USR00190,0.6192,pagerank,2024-06-15
PRD00158,USR00911,0.9488,collaborative,2023-03-30
PRD00815,USR00544,0.9632,pagerank,2023-12-08
PRD00549,USR01389,0.5227,pagerank,2025-02-05
PRD00486,USR01051,0.8042,content-based,2024-10-07
PRD01694,USR01188,0.8172,pagerank,2023-10-28
PRD00745,USR01073,0.9135,pagerank,2023-02-24
PRD02551,USR01484,0.9394,pagerank,2025-01-05
PRD00468,USR00342,0.8494,node-similarity,2023-05-20
PRD00068,USR01332,0.8856,node-similarity,2025-09-08
PRD02227,USR00295,0.7922,node-similarity,2024-04-10
PRD02981,USR01320,0.7296,content-based,2024-12-10
PRD01923,USR01482,0.7856,content-based,2024-11-10
PRD02303,USR00738,0.6932,node-similarity,2025-01-31
PRD00927,USR00847,0.8667,hybrid,2023-05-15
PRD00217,USR00975,0.937,pagerank,2023-03-30
PRD02874,USR00241,0.7048,content-based,2024-11-04
PRD00599,USR01231,0.9919,hybrid,2023-05-07
PRD02667,USR01135,0.5613,hybrid,2025-09-30
PRD00037,USR01138,0.6584,hybrid,2023-01-11
PRD01059,USR00932,0.9034,node-similarity,2025-10-21
PRD02974,USR01084,0.8136,collaborative,2025-12-23
PRD00483,USR00148,0.5557,hybrid,2023-07-17
PRD02495,USR00734,0.8195,hybrid,2025-04-17
PRD00381,USR01249,0.73,node-similarity,2024-01-02
PRD00431,USR00083,0.8539,pagerank,2025-05-30
PRD02143,USR00473,0.9037,content-based,2024-05-24
PRD01440,USR01434,0.501,hybrid,2023-02-03
PRD02061,USR01461,0.7326,node-similarity,2023-10-22
PRD01156,USR00450,0.8208,node-similarity,2024-02-17
PRD00197,USR00176,0.9235,pagerank,2025-06-20
PRD01875,USR00531,0.7656,node-similarity,2023-04-15
PRD00626,USR00490,0.8794,pagerank,2023-12-25
PRD01620,USR01039,0.878,hybrid,2023-10-22
PRD02769,USR00434,0.7051,content-based,2024-11-30
PRD00690,USR00133,0.7035,pagerank,2025-10-24
PRD00990,USR01378,0.6453,node-similarity,2024-10-19
PRD00314,USR00070,0.7325,collaborative,2023-07-04
PRD00749,USR00014,0.8514,pagerank,2024-10-13
PRD01189,USR01177,0.7584,content-based,2025-09-23
PRD01837,USR00966,0.5966,node-similarity,2023-12-01
PRD01747,USR00631,0.524,collaborative,2024-07-13
PRD02940,USR00539,0.7964,node-similarity,2023-06-27
PRD02376,USR01190,0.8394,pagerank,2024-11-19
PRD00521,USR00151,0.7902,content-based,2023-01-30
PRD00075,USR00141,0.5771,hybrid,2024-09-18
PRD00690,USR00747,0.8693,content-based,2023-08-03
PRD00262,USR01381,0.9063,content-based,2024-07-06
PRD02878,USR01460,0.6687,content-based,2025-11-22
PRD02498,USR00286,0.9563,pagerank,2023-09-01
PRD00313,USR01345,0.6692,pagerank,2025-08-27
PRD00627,USR00248,0.5327,content-based,2024-05-18
PRD01288,USR00276,0.994,pagerank,2023-11-10
PRD02473,USR00083,0.756,pagerank,2025-09-02
PRD00193,USR01327,0.9093,node-similarity,2025-08-04
PRD00088,USR00271,0.6542,pagerank,2024-05-09
PRD02565,USR00025,0.7056,node-similarity,2023-10-13
PRD00677,USR01008,0.9297,content-based,2023-10-10
PRD01171,USR00396,0.5588,content-based,2024-04-08
PRD00554,USR01450,0.5966,pagerank,2025-10-17
PRD00537,USR00491,0.8008,node-similarity,2023-06-29
PRD01298,USR00650,0.7699,collaborative,2025-08-23
PRD01275,USR00258,0.8947,content-based,2024-02-04
PRD01971,USR01076,0.816,node-similarity,2023-03-26
PRD01658,USR01153,0.5305,content-based,2023-08-05
PRD02277,USR01050,0.7452,collaborative,2023-02-27
PRD01539,USR00471,0.5394,collaborative,2024-03-08
PRD00997,USR00749,0.5183,hybrid,2025-07-25
PRD01262,USR01029,0.8885,collaborative,2025-05-29
PRD00762,USR01295,0.5282,collaborative,2023-07-08
PRD00638,USR00739,0.9239,hybrid,2025-01-11
PRD00976,USR00465,0.6815,hybrid,2025-09-14
PRD01411,USR00597,0.9764,pagerank,2025-08-24
PRD02718,USR00575,0.9642,collaborative,2025-03-22
PRD02527,USR00438,0.5231,content-based,2025-02-02
PRD00081,USR00062,0.5769,pagerank,2023-09-12
PRD00722,USR00637,0.8181,content-based,2024-10-04
PRD01731,USR00979,0.8943,node-similarity,2024-06-05
PRD02587,USR01200,0.5008,pagerank,2023-01-31
PRD00427,USR00890,0.8079,node-similarity,2025-08-13
PRD02048,USR00470,0.8837,content-based,2024-08-01
PRD01664,USR00216,0.9341,node-similarity,2024-05-28
PRD00806,USR00667,0.5884,collaborative,2023-10-24
PRD01469,USR00947,0.6226,collaborative,2025-04-13
PRD02344,USR01344,0.593,node-similarity,2023-08-30
PRD00462,USR00697,0.8387,hybrid,2025-03-09
PRD01153,USR00428,0.872,hybrid,2024-06-08
PRD01550,USR00843,0.5236,collaborative,2024-07-19
PRD00759,USR00930,0.804,collaborative,2024-07-07
PRD02261,USR00051,0.8392,pagerank,2023-03-19
PRD02981,USR00916,0.7851,hybrid,2023-12-23
PRD01758,USR00024,0.9589,collaborative,2025-07-23
PRD01499,USR00751,0.8947,collaborative,2024-06-23
PRD01954,USR01359,0.9281,content-based,2025-05-26
PRD00313,USR00506,0.7636,content-based,2024-01-03
PRD01410,USR00539,0.9731,pagerank,2024-02-27
PRD02715,USR00900,0.7782,collaborative,2025-02-11
PRD01600,USR01429,0.9041,pagerank,2023-11-29
PRD01404,USR00692,0.9525,collaborative,2024-01-13
PRD00474,USR01426,0.5419,node-similarity,2023-10-13
PRD00248,USR00137,0.5177,node-similarity,2024-07-29
PRD00949,USR00020,0.5308,hybrid,2023-07-19
PRD01721,USR00615,0.7004,collaborative,2023-03-28
PRD01253,USR01107,0.6651,hybrid,2024-02-11
PRD01922,USR00188,0.7511,node-similarity,2023-07-31
PRD01271,USR00993,0.6704,hybrid,2024-05-09
PRD01127,USR00322,0.8906,node-similarity,2025-09-20
PRD01239,USR00013,0.967,node-similarity,2024-10-16
PRD01050,USR00091,0.6949,collaborative,2024-04-28
PRD01382,USR00194,0.5245,node-similarity,2024-04-01
PRD01464,USR00576,0.501,hybrid,2023-02-10
PRD01062,USR00290,0.9161,node-similarity,2023-10-29
PRD01074,USR01108,0.6097,pagerank,2025-05-07
PRD00226,USR00664,0.5848,node-similarity,2025-03-01
PRD01317,USR00588,0.7465,content-based,2025-02-22
PRD01288,USR00832,0.6022,pagerank,2023-02-17
PRD01801,USR01354,0.6184,node-similarity,2025-07-19
PRD02369,USR01157,0.6139,hybrid,2023-01-08
PRD02888,USR00656,0.7331,collaborative,2025-03-27
PRD02745,USR01169,0.5978,content-based,2024-04-09
PRD00231,USR00371,0.6017,content-based,2025-03-07
PRD00164,USR01452,0.8928,collaborative,2023-10-25
PRD01430,USR00343,0.5246,node-similarity,2025-01-12
PRD01690,USR00002,0.68,node-similarity,2025-02-13
PRD01910,USR00942,0.8691,node-similarity,2024-02-25
PRD02239,USR01353,0.8996,node-similarity,2025-01-15
PRD02084,USR00124,0.6268,hybrid,2025-12-29
PRD01889,USR00527,0.5997,collaborative,2024-02-15
PRD02424,USR01034,0.8633,content-based,2025-10-21
PRD00010,USR00108,0.8587,node-similarity,2023-03-31
PRD01253,USR00816,0.6066,pagerank,2023-03-31
PRD01149,USR00431,0.6029,node-similarity,2025-03-27
PRD00476,USR00728,0.686,hybrid,2023-10-02
PRD00566,USR00324,0.8851,collaborative,2024-05-06
PRD00415,USR00647,0.5873,hybrid,2023-01-10
PRD01527,USR00171,0.9923,hybrid,2023-08-30
PRD01222,USR00608,0.7127,content-based,2025-06-26
PRD01074,USR00489,0.5288,hybrid,2023-02-17
PRD00630,USR00285,0.566,hybrid,2023-03-05
PRD00813,USR00764,0.7891,hybrid,2024-12-04
PRD00780,USR00777,0.9936,node-similarity,2024-05-30
PRD01185,USR01460,0.9251,collaborative,2023-05-24
PRD02898,USR00533,0.9176,collaborative,2023-01-21
PRD01653,USR01053,0.8437,node-similarity,2023-01-20
PRD00962,USR00271,0.6886,pagerank,2025-05-18
PRD01254,USR01413,0.6535,collaborative,2025-05-25
PRD00337,USR01046,0.8452,node-similarity,2024-03-16
PRD01739,USR01323,0.8489,hybrid,2023-05-13
PRD02906,USR00378,0.8846,pagerank,2025-12-30
PRD00232,USR00795,0.7399,pagerank,2024-02-17
PRD01936,USR01450,0.6613,node-similarity,2023-05-02
PRD00714,USR00070,0.8471,content-based,2023-04-05
PRD01028,USR00488,0.9863,node-similarity,2023-10-19
PRD00934,USR01097,0.9471,collaborative,2025-09-02
PRD00432,USR00816,0.9993,hybrid,2025-10-06
PRD00982,USR00859,0.5659,hybrid,2023-01-11
PRD02983,USR00911,0.6264,collaborative,2024-03-19
PRD01178,USR01219,0.5834,content-based,2025-09-12
PRD01503,USR01073,0.8574,hybrid,2024-05-20
PRD01657,USR01129,0.6301,node-similarity,2024-11-05
PRD01666,USR00589,0.5722,hybrid,2025-08-10
PRD02316,USR00413,0.6893,content-based,2025-05-10
PRD01578,USR00397,0.9921,hybrid,2025-05-19
