fromProductId,toProductId,similarityScore,algorithm,computedAt
PRD00550,PRD00530,0.8176,hybrid,2022-02-13
PRD00550,PRD00536,0.7785,content-based,2022-09-05
PRD00550,PRD00538,0.6742,collaborative,2025-12-10
PRD00551,PRD00523,0.9192,node-similarity,2023-11-12
PRD00551,PRD00537,0.7579,pagerank,2023-07-16
PRD00551,PRD00533,0.966,node-similarity,2024-06-26
PRD00552,PRD00564,0.7789,node-similarity,2022-12-16
PRD00552,PRD00563,0.9875,node-similarity,2024-11-20
PRD00552,PRD00574,0.8372,content-based,2025-08-18
PRD00553,PRD00567,0.6727,collaborative,2022-11-06
PRD00553,PRD00557,0.5771,content-based,2025-01-25
PRD00553,PRD00556,0.9885,node-similarity,2024-11-26
PRD00554,PRD00572,0.5872,hybrid,2022-09-28
PRD00554,PRD00566,0.5939,pagerank,2023-11-16
PRD00554,PRD00574,0.9267,collaborative,2022-08-24
PRD00555,PRD00566,0.6253,node-similarity,2022-03-27
PRD00555,PRD00580,0.8723,collaborative,2025-03-22
PRD00555,PRD00576,0.8343,pagerank,2024-09-09
PRD00556,PRD00562,0.6843,hybrid,2023-08-01
PRD00556,PRD00574,0.8375,collaborative,2023-05-16
PRD00557,PRD00562,0.8995,hybrid,2022-07-29
PRD00557,PRD00567,0.9829,collaborative,2022-12-17
PRD00557,PRD00571,0.6044,collaborative,2022-02-18
PRD00558,PRD00580,0.5544,hybrid,2025-07-24
PRD00558,PRD00569,0.8934,hybrid,2022-03-11
PRD00558,PRD00557,0.7484,pagerank,2024-03-11
PRD00559,PRD00556,0.7449,pagerank,2024-02-03
PRD00559,PRD00555,0.5987,hybrid,2024-08-11
PRD00559,PRD00579,0.7725,node-similarity,2023-08-15
PRD00560,PRD00568,0.8538,pagerank,2024-09-03
PRD00560,PRD00564,0.6552,content-based,2025-08-26
PRD00560,PRD00554,0.9612,hybrid,2022-10-21
PRD00561,PRD00576,0.6002,hybrid,2022-05-31
PRD00561,PRD00570,0.9427,content-based,2023-03-09
PRD00561,PRD00571,0.8262,collaborative,2024-01-05
PRD00562,PRD00563,0.8676,hybrid,2022-09-06
PRD00562,PRD00578,0.9551,pagerank,2023-05-17
PRD00562,PRD00554,0.6354,content-based,2023-07-24
PRD00563,PRD00565,0.5579,content-based,2025-09-12
PRD00563,PRD00570,0.7187,node-similarity,2022-11-30
PRD00563,PRD00580,0.8013,content-based,2025-04-13
PRD00564,PRD00565,0.6879,collaborative,2022-01-07
PRD00564,PRD00563,0.8894,pagerank,2025-05-01
PRD00565,PRD00579,0.9488,hybrid,2025-03-12
PRD00565,PRD00573,0.6453,collaborative,2024-09-16
PRD00565,PRD00554,0.6742,node-similarity,2025-06-02
PRD00566,PRD00564,0.6769,hybrid,2022-11-28
PRD00566,PRD00569,0.9674,hybrid,2022-04-30
PRD00566,PRD00573,0.5652,hybrid,2022-12-10
PRD00567,PRD00572,0.5769,content-based,2022-05-20
PRD00567,PRD00563,0.5723,pagerank,2023-10-06
PRD00567,PRD00579,0.9478,pagerank,2022-09-24
PRD00568,PRD00562,0.6123,content-based,2025-12-27
PRD00568,PRD00574,0.737,node-similarity,2023-07-05
PRD00568,PRD00566,0.8112,pagerank,2023-11-29
PRD00569,PRD00579,0.8456,collaborative,2023-04-19
PRD00569,PRD00557,0.6707,pagerank,2023-03-21
PRD00569,PRD00561,0.7593,node-similarity,2023-04-18
PRD00570,PRD00564,0.8292,content-based,2022-01-07
PRD00570,PRD00568,0.911,content-based,2024-01-17
PRD00570,PRD00559,0.6025,node-similarity,2022-10-31
PRD00571,PRD00577,0.8581,collaborative,2025-07-11
PRD00571,PRD00568,0.9893,node-similarity,2022-06-19
PRD00571,PRD00574,0.5547,pagerank,2022-11-13
PRD00572,PRD00573,0.5825,pagerank,2024-08-16
PRD00572,PRD00561,0.848,hybrid,2024-05-02
PRD00572,PRD00579,0.6623,collaborative,2022-08-22
PRD00573,PRD00571,0.6512,hybrid,2025-02-08
PRD00573,PRD00567,0.8701,hybrid,2022-08-16
PRD00573,PRD00554,0.9744,node-similarity,2023-04-12
PRD00574,PRD00560,0.9824,collaborative,2025-07-03
PRD00574,PRD00578,0.5508,content-based,2025-02-05
PRD00574,PRD00567,0.6312,hybrid,2022-02-17
PRD00575,PRD00563,0.6676,node-similarity,2024-07-22
PRD00575,PRD00555,0.8462,pagerank,2023-08-05
PRD00575,PRD00565,0.6261,collaborative,2023-05-17
PRD00576,PRD00567,0.6836,pagerank,2025-03-09
PRD00576,PRD00557,0.6943,pagerank,2022-08-19
PRD00576,PRD00563,0.7446,pagerank,2024-12-28
PRD00577,PRD00566,0.7472,pagerank,2025-03-20
PRD00577,PRD00568,0.8172,content-based,2025-06-05
PRD00577,PRD00572,0.6736,collaborative,2023-10-30
PRD00578,PRD00577,0.6111,content-based,2025-12-16
PRD00578,PRD00569,0.5962,content-based,2025-06-06
PRD00578,PRD00572,0.9312,hybrid,2022-03-02
PRD00579,PRD00562,0.6038,collaborative,2024-01-15
PRD00579,PRD00571,0.6484,pagerank,2025-06-10
PRD00579,PRD00570,0.8512,node-similarity,2025-12-27
PRD00580,PRD00561,0.637,content-based,2024-06-28
PRD00580,PRD00577,0.8361,hybrid,2024-09-27
PRD00580,PRD00568,0.9494,hybrid,2024-04-25
PRD00581,PRD00589,0.9207,content-based,2024-09-29
PRD00581,PRD00598,0.5993,content-based,2023-07-08
PRD00581,PRD00586,0.8819,hybrid,2023-07-10
PRD00582,PRD00583,0.5651,collaborative,2023-08-10
PRD00582,PRD00613,0.7817,pagerank,2023-12-24
PRD00582,PRD00594,0.9298,pagerank,2022-03-25
PRD00583,PRD00602,0.8829,content-based,2025-12-10
PRD00583,PRD00597,0.608,hybrid,2022-10-04
PRD00583,PRD00604,0.7136,collaborative,2022-06-06
PRD00584,PRD00611,0.7137,collaborative,2025-02-16
PRD00584,PRD00587,0.8651,pagerank,2023-10-24
PRD00584,PRD00607,0.6641,collaborative,2024-09-19
PRD00585,PRD00599,0.6006,content-based,2022-03-13
PRD00585,PRD00597,0.9242,pagerank,2025-03-01
PRD00585,PRD00596,0.5988,node-similarity,2022-09-08
PRD00586,PRD00604,0.6286,pagerank,2024-11-10
PRD00586,PRD00603,0.818,node-similarity,2024-07-03
PRD00586,PRD00588,0.801,hybrid,2025-03-24
PRD00587,PRD00613,0.6983,pagerank,2022-04-15
PRD00587,PRD00582,0.9233,pagerank,2023-11-19
PRD00587,PRD00601,0.5616,hybrid,2025-01-25
PRD00588,PRD00584,0.6086,content-based,2023-05-13
PRD00588,PRD00589,0.5891,pagerank,2022-01-12
PRD00588,PRD00605,0.8184,node-similarity,2022-05-18
PRD00589,PRD00607,0.8619,collaborative,2025-08-07
PRD00589,PRD00590,0.569,collaborative,2022-01-29
PRD00589,PRD00602,0.7488,pagerank,2023-11-21
PRD00590,PRD00601,0.9583,pagerank,2023-12-02
PRD00590,PRD00608,0.9407,collaborative,2022-01-16
PRD00590,PRD00596,0.8233,hybrid,2024-09-03
PRD00591,PRD00604,0.8108,pagerank,2024-12-07
PRD00591,PRD00581,0.7026,hybrid,2022-09-30
PRD00591,PRD00607,0.6674,pagerank,2024-07-13
PRD00592,PRD00603,0.8144,pagerank,2022-01-11
PRD00592,PRD00606,0.5824,content-based,2022-06-08
PRD00592,PRD00584,0.7517,content-based,2024-04-30
PRD00593,PRD00592,0.9374,content-based,2024-01-13
PRD00593,PRD00595,0.8186,node-similarity,2022-01-15
PRD00593,PRD00610,0.8658,content-based,2024-02-20
PRD00594,PRD00609,0.7873,pagerank,2025-07-07
PRD00594,PRD00583,0.9727,content-based,2024-10-24
PRD00594,PRD00593,0.8666,hybrid,2025-08-19
PRD00595,PRD00608,0.8441,collaborative,2025-09-25
PRD00595,PRD00610,0.6236,node-similarity,2025-04-22
PRD00595,PRD00583,0.7421,pagerank,2022-11-08
PRD00596,PRD00589,0.7007,pagerank,2022-11-29
PRD00596,PRD00606,0.7341,hybrid,2025-08-14
PRD00596,PRD00591,0.601,pagerank,2023-12-25
PRD00597,PRD00611,0.5643,hybrid,2023-09-14
PRD00597,PRD00603,0.7023,collaborative,2025-06-23
PRD00597,PRD00584,0.9491,collaborative,2023-12-21
PRD00598,PRD00596,0.69,pagerank,2022-02-12
PRD00598,PRD00586,0.625,hybrid,2025-06-03
PRD00598,PRD00611,0.8656,hybrid,2024-06-02
PRD00599,PRD00602,0.5567,content-based,2023-04-12
PRD00599,PRD00607,0.8501,hybrid,2022-02-11
PRD00599,PRD00606,0.769,hybrid,2024-08-05
PRD00600,PRD00608,0.554,pagerank,2022-10-18
PRD00600,PRD00586,0.709,pagerank,2023-12-04
PRD00600,PRD00605,0.7835,content-based,2024-10-28
PRD00601,PRD00582,0.6939,node-similarity,2024-10-30
PRD00601,PRD00581,0.884,content-based,2025-04-24
PRD00601,PRD00598,0.9188,collaborative,2024-10-11
PRD00602,PRD00607,0.6232,collaborative,2022-05-17
PRD00602,PRD00590,0.8176,hybrid,2024-08-28
PRD00602,PRD00609,0.7617,content-based,2023-07-05
PRD00603,PRD00599,0.7674,content-based,2025-04-05
PRD00603,PRD00581,0.824,pagerank,2022-09-24
PRD00603,PRD00598,0.9306,content-based,2024-07-17
PRD00604,PRD00597,0.7209,pagerank,2024-04-29
PRD00604,PRD00587,0.8178,collaborative,2023-07-11
PRD00604,PRD00584,0.9217,pagerank,2022-01-03
PRD00605,PRD00584,0.6616,pagerank,2024-09-25
PRD00605,PRD00593,0.7088,content-based,2025-04-06
PRD00605,PRD00602,0.8239,collaborative,2022-05-04
PRD00606,PRD00602,0.5708,hybrid,2022-03-22
PRD00606,PRD00584,0.9894,node-similarity,2024-04-05
PRD00607,PRD00588,0.6283,collaborative,2024-09-08
PRD00607,PRD00610,0.7789,hybrid,2024-08-19
PRD00607,PRD00583,0.7029,pagerank,2025-10-18
PRD00608,PRD00594,0.7254,pagerank,2024-04-26
PRD00608,PRD00588,0.6641,hybrid,2024-08-14
PRD00609,PRD00583,0.7337,pagerank,2024-06-06
PRD00609,PRD00582,0.7816,hybrid,2025-12-23
PRD00610,PRD00613,0.8027,pagerank,2022-12-27
PRD00610,PRD00584,0.8291,hybrid,2025-08-05
PRD00610,PRD00591,0.7238,node-similarity,2023-01-07
PRD00611,PRD00610,0.8542,pagerank,2022-12-10
PRD00611,PRD00596,0.8452,content-based,2022-11-25
PRD00612,PRD00606,0.8999,node-similarity,2023-08-17
PRD00612,PRD00608,0.7113,hybrid,2023-07-09
PRD00612,PRD00583,0.6339,content-based,2022-02-21
PRD00613,PRD00602,0.7616,content-based,2025-01-02
PRD00613,PRD00599,0.7485,pagerank,2025-01-12
PRD00613,PRD00605,0.7765,content-based,2025-06-20
PRD00614,PRD00631,0.7061,pagerank,2024-03-04
PRD00614,PRD00639,0.9759,hybrid,2025-11-10
PRD00614,PRD00638,0.6795,content-based,2022-07-14
PRD00615,PRD00638,0.6412,node-similarity,2024-03-16
PRD00615,PRD00625,0.9274,collaborative,2025-05-07
PRD00615,PRD00628,0.9288,content-based,2025-07-25
PRD00616,PRD00628,0.8624,pagerank,2025-07-07
PRD00616,PRD00621,0.9842,content-based,2023-10-25
PRD00616,PRD00618,0.5674,pagerank,2022-07-13
PRD00617,PRD00619,0.8289,content-based,2025-10-19
PRD00617,PRD00640,0.9449,pagerank,2025-08-03
PRD00617,PRD00634,0.7624,content-based,2024-09-19
PRD00618,PRD00624,0.8477,collaborative,2022-09-02
PRD00618,PRD00626,0.9129,hybrid,2025-05-21
PRD00619,PRD00620,0.9564,node-similarity,2023-04-10
PRD00619,PRD00623,0.9781,collaborative,2025-04-18
PRD00619,PRD00630,0.7531,collaborative,2022-03-10
PRD00620,PRD00630,0.7993,content-based,2024-12-02
PRD00620,PRD00622,0.8132,pagerank,2025-05-10
PRD00620,PRD00637,0.8443,content-based,2024-06-24
PRD00621,PRD00636,0.7578,collaborative,2024-07-03
PRD00621,PRD00614,0.6235,collaborative,2025-06-21
PRD00621,PRD00632,0.6687,pagerank,2025-03-03
PRD00622,PRD00639,0.8292,hybrid,2025-12-04
PRD00622,PRD00633,0.9402,hybrid,2025-03-02
PRD00622,PRD00615,0.7507,hybrid,2023-10-17
PRD00623,PRD00640,0.6495,hybrid,2024-04-19
PRD00623,PRD00637,0.7222,node-similarity,2024-05-17
PRD00623,PRD00624,0.6557,collaborative,2022-11-30
PRD00624,PRD00614,0.8506,node-similarity,2025-03-05
PRD00624,PRD00635,0.7577,pagerank,2024-11-02
PRD00624,PRD00636,0.7682,hybrid,2024-08-02
PRD00625,PRD00621,0.5513,pagerank,2025-01-26
PRD00625,PRD00634,0.6731,hybrid,2022-06-15
PRD00625,PRD00637,0.9081,pagerank,2022-09-02
PRD00626,PRD00617,0.7348,hybrid,2022-08-28
PRD00626,PRD00621,0.6126,node-similarity,2025-06-09
PRD00626,PRD00615,0.8876,content-based,2025-02-06
PRD00627,PRD00635,0.7536,content-based,2023-06-12
PRD00627,PRD00622,0.8945,pagerank,2022-03-11
PRD00627,PRD00633,0.596,content-based,2024-01-30
PRD00628,PRD00621,0.9113,content-based,2025-05-22
PRD00628,PRD00623,0.6686,pagerank,2023-10-24
PRD00628,PRD00637,0.799,collaborative,2022-03-01
PRD00629,PRD00621,0.6585,collaborative,2022-12-15
PRD00629,PRD00637,0.8038,pagerank,2024-09-20
PRD00629,PRD00626,0.7327,collaborative,2022-04-27
PRD00630,PRD00618,0.8356,hybrid,2025-05-27
PRD00630,PRD00627,0.7621,pagerank,2025-04-21
PRD00630,PRD00614,0.8874,hybrid,2024-02-16
PRD00631,PRD00625,0.9171,content-based,2024-07-12
PRD00631,PRD00626,0.5951,node-similarity,2024-08-07
PRD00631,PRD00637,0.6723,content-based,2023-09-13
PRD00632,PRD00623,0.9756,hybrid,2025-12-01
PRD00632,PRD00624,0.7706,hybrid,2024-07-01
PRD00633,PRD00616,0.6711,content-based,2024-11-03
PRD00633,PRD00626,0.7718,collaborative,2022-04-17
PRD00633,PRD00634,0.7933,hybrid,2023-01-21
PRD00634,PRD00632,0.5994,pagerank,2024-02-27
PRD00634,PRD00621,0.9427,collaborative,2022-05-09
PRD00634,PRD00638,0.5976,content-based,2024-12-19
PRD00635,PRD00618,0.8548,pagerank,2023-12-16
PRD00635,PRD00619,0.9036,pagerank,2024-11-17
PRD00635,PRD00625,0.5715,content-based,2025-04-20
PRD00636,PRD00616,0.9144,collaborative,2022-05-09
PRD00636,PRD00637,0.6032,collaborative,2024-07-08
PRD00637,PRD00624,0.7195,pagerank,2023-03-03
PRD00637,PRD00630,0.8027,collaborative,2023-01-05
PRD00637,PRD00622,0.6647,node-similarity,2024-07-04
PRD00638,PRD00624,0.7134,pagerank,2025-07-15
PRD00638,PRD00631,0.8332,node-similarity,2025-08-07
PRD00638,PRD00630,0.6167,collaborative,2025-02-06
PRD00639,PRD00624,0.5751,collaborative,2025-03-06
PRD00639,PRD00623,0.6192,collaborative,2022-07-07
PRD00640,PRD00627,0.9744,hybrid,2022-07-04
PRD00640,PRD00641,0.9144,collaborative,2024-07-16
PRD00641,PRD00629,0.8456,pagerank,2023-01-25
PRD00641,PRD00617,0.7942,content-based,2025-06-18
PRD00641,PRD00637,0.6274,pagerank,2025-10-19
PRD00642,PRD00643,0.7294,collaborative,2022-02-07
PRD00642,PRD00664,0.8065,hybrid,2025-10-14
PRD00642,PRD00653,0.615,collaborative,2025-04-30
PRD00643,PRD00670,0.7366,hybrid,2023-10-29
PRD00643,PRD00648,0.9498,pagerank,2022-07-10
PRD00643,PRD00650,0.6243,node-similarity,2025-01-29
PRD00644,PRD00646,0.9338,pagerank,2025-11-08
PRD00644,PRD00670,0.8072,collaborative,2024-07-22
PRD00644,PRD00643,0.9822,collaborative,2022-02-05
PRD00645,PRD00656,0.7883,collaborative,2025-08-24
PRD00645,PRD00648,0.82,pagerank,2024-07-27
PRD00645,PRD00670,0.8836,node-similarity,2023-09-25
PRD00646,PRD00666,0.778,node-similarity,2023-03-04
PRD00646,PRD00653,0.735,node-similarity,2025-01-09
PRD00646,PRD00642,0.9333,node-similarity,2025-01-30
PRD00647,PRD00649,0.9042,node-similarity,2022-10-17
PRD00647,PRD00653,0.7692,content-based,2022-09-05
PRD00647,PRD00670,0.9755,content-based,2023-10-22
PRD00648,PRD00662,0.8007,content-based,2023-10-02
PRD00648,PRD00660,0.6086,node-similarity,2023-12-16
PRD00648,PRD00670,0.7905,collaborative,2022-08-07
PRD00649,PRD00661,0.8744,pagerank,2025-03-08
PRD00649,PRD00645,0.7309,node-similarity,2025-06-23
PRD00649,PRD00651,0.9669,node-similarity,2022-04-28
PRD00650,PRD00663,0.5677,content-based,2022-09-18
PRD00650,PRD00652,0.7718,hybrid,2022-10-06
PRD00650,PRD00648,0.5809,node-similarity,2023-02-04
PRD00651,PRD00666,0.8315,node-similarity,2023-11-19
PRD00651,PRD00656,0.6028,pagerank,2023-11-23
PRD00651,PRD00669,0.9893,pagerank,2023-01-26
PRD00652,PRD00667,0.6132,content-based,2023-08-30
PRD00652,PRD00663,0.6564,hybrid,2024-07-09
PRD00652,PRD00642,0.5896,pagerank,2022-11-18
PRD00653,PRD00660,0.8218,hybrid,2022-07-31
PRD00653,PRD00656,0.6746,hybrid,2022-06-24
PRD00654,PRD00643,0.9218,pagerank,2022-11-26
PRD00654,PRD00665,0.7835,node-similarity,2025-01-17
PRD00654,PRD00660,0.8681,collaborative,2022-08-14
PRD00655,PRD00654,0.571,pagerank,2025-05-23
PRD00655,PRD00658,0.7243,hybrid,2022-05-27
PRD00655,PRD00643,0.7022,pagerank,2025-03-03
PRD00656,PRD00668,0.5593,collaborative,2022-05-17
PRD00657,PRD00650,0.5972,collaborative,2025-06-10
PRD00657,PRD00652,0.6124,hybrid,2024-01-03
PRD00657,PRD00655,0.8565,hybrid,2024-05-16
PRD00658,PRD00645,0.8862,content-based,2024-10-27
PRD00658,PRD00662,0.8227,collaborative,2022-03-26
PRD00658,PRD00660,0.874,collaborative,2025-02-06
PRD00659,PRD00652,0.6636,node-similarity,2023-03-10
PRD00659,PRD00653,0.7021,node-similarity,2024-08-13
PRD00659,PRD00649,0.7688,collaborative,2024-06-23
PRD00660,PRD00661,0.9418,node-similarity,2023-09-22
PRD00660,PRD00649,0.7765,content-based,2025-11-17
PRD00661,PRD00651,0.8173,content-based,2024-05-11
PRD00661,PRD00666,0.9101,content-based,2023-05-27
PRD00661,PRD00652,0.9114,content-based,2025-06-19
PRD00662,PRD00661,0.7116,hybrid,2023-06-04
PRD00662,PRD00647,0.8202,content-based,2022-09-07
PRD00662,PRD00663,0.7592,collaborative,2024-11-06
PRD00663,PRD00648,0.8601,content-based,2023-03-21
PRD00663,PRD00645,0.5635,pagerank,2024-03-01
PRD00663,PRD00646,0.572,node-similarity,2022-10-25
PRD00664,PRD00669,0.9097,node-similarity,2022-05-24
PRD00664,PRD00650,0.8045,hybrid,2022-08-08
PRD00664,PRD00647,0.711,hybrid,2025-08-31
PRD00665,PRD00659,0.9815,collaborative,2023-10-18
PRD00665,PRD00662,0.7098,pagerank,2022-09-28
PRD00665,PRD00647,0.5523,pagerank,2025-07-19
PRD00666,PRD00647,0.8855,collaborative,2024-09-02
PRD00666,PRD00659,0.9337,content-based,2024-11-06
PRD00666,PRD00665,0.721,collaborative,2023-10-05
PRD00667,PRD00647,0.8499,node-similarity,2024-01-09
PRD00667,PRD00650,0.5817,content-based,2025-03-22
PRD00667,PRD00657,0.8906,node-similarity,2025-10-07
PRD00668,PRD00666,0.5692,collaborative,2025-10-28
PRD00668,PRD00663,0.6773,pagerank,2022-06-10
PRD00668,PRD00650,0.6775,hybrid,2025-11-06
PRD00669,PRD00649,0.629,pagerank,2022-03-21
PRD00669,PRD00650,0.5778,hybrid,2022-09-14
PRD00669,PRD00670,0.8044,node-similarity,2025-06-07
PRD00670,PRD00656,0.7982,content-based,2023-05-09
PRD00670,PRD00659,0.629,pagerank,2023-05-11
PRD00671,PRD00692,0.5744,collaborative,2024-10-28
PRD00671,PRD00674,0.769,hybrid,2022-05-01
PRD00671,PRD00693,0.5969,hybrid,2024-03-21
PRD00672,PRD00688,0.8897,content-based,2024-04-15
PRD00672,PRD00696,0.66,node-similarity,2025-02-13
PRD00672,PRD00678,0.9469,pagerank,2024-02-29
PRD00673,PRD00697,0.5623,content-based,2024-04-27
PRD00673,PRD00679,0.7724,hybrid,2025-03-08
PRD00673,PRD00677,0.8792,pagerank,2024-08-17
PRD00674,PRD00690,0.5702,node-similarity,2025-06-06
PRD00674,PRD00675,0.9346,pagerank,2023-09-12
PRD00674,PRD00679,0.8038,pagerank,2023-11-17
PRD00675,PRD00685,0.6027,hybrid,2022-09-12
PRD00675,PRD00686,0.7096,content-based,2025-01-03
PRD00676,PRD00699,0.9677,collaborative,2023-09-14
PRD00676,PRD00675,0.5895,node-similarity,2025-09-07
PRD00676,PRD00697,0.5902,pagerank,2025-08-21
PRD00677,PRD00693,0.9217,collaborative,2025-06-24
PRD00677,PRD00682,0.5921,node-similarity,2023-08-04
PRD00677,PRD00685,0.7433,pagerank,2023-05-19
PRD00678,PRD00674,0.7126,pagerank,2022-11-16
PRD00678,PRD00676,0.6666,node-similarity,2022-10-29
PRD00678,PRD00689,0.6284,node-similarity,2024-03-16
PRD00679,PRD00692,0.8656,content-based,2023-12-02
PRD00679,PRD00689,0.9121,content-based,2025-08-18
PRD00679,PRD00699,0.8616,pagerank,2024-01-22
PRD00680,PRD00679,0.5744,hybrid,2025-12-08
PRD00680,PRD00690,0.7755,hybrid,2023-08-08
PRD00680,PRD00698,0.8394,content-based,2025-11-27
PRD00681,PRD00682,0.8784,hybrid,2023-09-08
PRD00681,PRD00677,0.9695,collaborative,2024-06-23
PRD00681,PRD00680,0.5953,content-based,2022-09-21
PRD00682,PRD00672,0.5802,pagerank,2024-03-04
PRD00682,PRD00690,0.9317,content-based,2023-01-12
PRD00682,PRD00679,0.5765,collaborative,2024-11-06
PRD00683,PRD00693,0.5666,hybrid,2024-11-13
PRD00683,PRD00687,0.7847,collaborative,2024-01-08
PRD00683,PRD00689,0.9658,pagerank,2025-09-06
PRD00684,PRD00691,0.8674,pagerank,2024-06-11
PRD00684,PRD00698,0.8714,collaborative,2023-11-18
PRD00684,PRD00699,0.6116,collaborative,2023-08-04
PRD00685,PRD00683,0.8447,pagerank,2024-02-14
PRD00685,PRD00673,0.7745,node-similarity,2023-07-22
PRD00685,PRD00686,0.9018,hybrid,2024-01-27
PRD00686,PRD00695,0.8044,collaborative,2023-05-18
PRD00686,PRD00673,0.6007,hybrid,2022-08-09
PRD00686,PRD00689,0.863,pagerank,2025-01-18
PRD00687,PRD00694,0.8537,pagerank,2022-02-04
PRD00687,PRD00677,0.8951,pagerank,2024-05-11
PRD00687,PRD00699,0.872,collaborative,2023-11-30
PRD00688,PRD00680,0.6505,node-similarity,2023-03-17
PRD00688,PRD00671,0.8546,collaborative,2023-09-14
PRD00688,PRD00675,0.7806,hybrid,2024-08-21
PRD00689,PRD00671,0.588,node-similarity,2023-05-29
PRD00689,PRD00691,0.9032,pagerank,2024-11-14
PRD00689,PRD00694,0.7606,hybrid,2024-12-09
PRD00690,PRD00695,0.7935,collaborative,2023-03-27
PRD00690,PRD00673,0.77,content-based,2025-10-28
PRD00690,PRD00676,0.882,pagerank,2024-07-03
PRD00691,PRD00673,0.9872,collaborative,2022-05-13
PRD00691,PRD00699,0.8359,hybrid,2025-06-08
PRD00691,PRD00681,0.6178,pagerank,2025-09-01
PRD00692,PRD00686,0.8134,collaborative,2025-10-25
PRD00692,PRD00695,0.6309,content-based,2025-11-03
PRD00692,PRD00676,0.8251,pagerank,2025-12-31
PRD00693,PRD00696,0.697,pagerank,2024-04-24
PRD00693,PRD00676,0.757,hybrid,2022-09-05
PRD00694,PRD00675,0.967,pagerank,2025-02-23
PRD00694,PRD00693,0.6539,content-based,2025-11-14
PRD00694,PRD00677,0.8117,pagerank,2024-05-04
PRD00695,PRD00671,0.8938,content-based,2024-06-29
PRD00695,PRD00691,0.6932,node-similarity,2025-11-21
PRD00695,PRD00672,0.6709,pagerank,2023-01-10
PRD00696,PRD00699,0.828,pagerank,2022-03-24
PRD00696,PRD00698,0.8672,hybrid,2024-09-26
PRD00696,PRD00684,0.564,pagerank,2023-06-06
PRD00697,PRD00685,0.9849,pagerank,2024-08-25
PRD00697,PRD00688,0.6201,hybrid,2023-07-26
PRD00697,PRD00692,0.7095,hybrid,2022-07-01
PRD00698,PRD00687,0.7185,node-similarity,2025-11-29
PRD00698,PRD00690,0.6768,node-similarity,2022-07-29
PRD00698,PRD00671,0.7429,hybrid,2023-03-16
PRD00699,PRD00695,0.6603,content-based,2023-05-17
PRD00699,PRD00697,0.8252,hybrid,2023-08-20
PRD00700,PRD00729,0.615,hybrid,2022-12-27
PRD00700,PRD00712,0.956,pagerank,2022-06-01
PRD00700,PRD00707,0.901,node-similarity,2024-02-20
PRD00701,PRD00700,0.7898,content-based,2023-12-30
PRD00701,PRD00712,0.9258,node-similarity,2025-09-26
PRD00701,PRD00706,0.6029,collaborative,2024-06-13
PRD00702,PRD00728,0.5819,pagerank,2022-04-18
PRD00702,PRD00727,0.8295,content-based,2024-03-27
PRD00702,PRD00724,0.7025,content-based,2025-10-05
PRD00703,PRD00710,0.6135,hybrid,2022-09-27
PRD00703,PRD00700,0.5802,node-similarity,2024-01-16
PRD00703,PRD00723,0.8546,content-based,2023-11-29
PRD00704,PRD00706,0.9316,node-similarity,2022-09-30
PRD00704,PRD00727,0.7749,collaborative,2022-01-15
PRD00704,PRD00702,0.6349,pagerank,2025-02-23
PRD00705,PRD00723,0.9458,node-similarity,2024-12-29
PRD00705,PRD00722,0.766,node-similarity,2023-12-21
PRD00705,PRD00726,0.5893,content-based,2025-08-14
PRD00706,PRD00710,0.7254,collaborative,2023-03-09
PRD00706,PRD00708,0.7604,node-similarity,2022-07-27
PRD00706,PRD00731,0.7463,pagerank,2024-11-11
PRD00707,PRD00721,0.6272,node-similarity,2024-01-01
PRD00707,PRD00729,0.735,collaborative,2023-05-13
PRD00707,PRD00716,0.6218,hybrid,2022-03-04
PRD00708,PRD00703,0.5654,node-similarity,2024-12-17
PRD00708,PRD00709,0.5913,content-based,2025-10-19
PRD00708,PRD00702,0.584,pagerank,2022-06-02
PRD00709,PRD00717,0.8276,node-similarity,2023-05-25
